[16:01:37] === Telemetry Server started on port 55555 ===
[16:01:37] Waiting for aircraft connections...

[16:03:09] === Telemetry Server started on port 55555 ===
[16:03:09] Waiting for aircraft connections...

[16:03:11] New connection from 127.0.0.1:53590
[16:03:11] Aircraft 1362579091 - Flight #1 started. Initial fuel: 4564.47 gal
[16:03:14] Aircraft 1362579091 | Samples: 164700 | Avg consumption: 656.01 GPH | Fuel remaining: 3790.00 gal
[16:03:14] Aircraft 1362579091 | Samples: 164760 | Avg consumption: 656.07 GPH | Fuel remaining: 3775.82 gal
[16:03:14] Aircraft 1362579091 | Samples: 164820 | Avg consumption: 656.13 GPH | Fuel remaining: 3761.63 gal
[16:03:14] Aircraft 1362579091 | Samples: 164880 | Avg consumption: 656.19 GPH | Fuel remaining: 3747.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 164940 | Avg consumption: 656.25 GPH | Fuel remaining: 3733.18 gal
[16:03:14] Aircraft 1362579091 | Samples: 165000 | Avg consumption: 656.31 GPH | Fuel remaining: 3718.64 gal
[16:03:14] Aircraft 1362579091 | Samples: 165060 | Avg consumption: 656.37 GPH | Fuel remaining: 3704.38 gal
[16:03:14] Aircraft 1362579091 | Samples: 165120 | Avg consumption: 656.43 GPH | Fuel remaining: 3690.11 gal
[16:03:14] Aircraft 1362579091 | Samples: 165180 | Avg consumption: 656.49 GPH | Fuel remaining: 3675.85 gal
[16:03:14] Aircraft 1362579091 | Samples: 165240 | Avg consumption: 656.55 GPH | Fuel remaining: 3661.56 gal
[16:03:14] Aircraft 1362579091 | Samples: 165300 | Avg consumption: 656.61 GPH | Fuel remaining: 3647.30 gal
[16:03:14] Aircraft 1362579091 | Samples: 165360 | Avg consumption: 656.67 GPH | Fuel remaining: 3633.03 gal
[16:03:14] Aircraft 1362579091 | Samples: 165420 | Avg consumption: 656.73 GPH | Fuel remaining: 3618.32 gal
[16:03:14] Aircraft 1362579091 | Samples: 165480 | Avg consumption: 656.79 GPH | Fuel remaining: 3604.07 gal
[16:03:14] Aircraft 1362579091 | Samples: 165540 | Avg consumption: 656.85 GPH | Fuel remaining: 3589.82 gal
[16:03:14] Aircraft 1362579091 | Samples: 165600 | Avg consumption: 656.91 GPH | Fuel remaining: 3575.60 gal
[16:03:14] Aircraft 1362579091 | Samples: 165660 | Avg consumption: 656.97 GPH | Fuel remaining: 3561.13 gal
[16:03:14] Aircraft 1362579091 | Samples: 165720 | Avg consumption: 657.03 GPH | Fuel remaining: 3546.93 gal
[16:03:14] Aircraft 1362579091 | Samples: 165780 | Avg consumption: 657.09 GPH | Fuel remaining: 3532.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 165840 | Avg consumption: 657.14 GPH | Fuel remaining: 3518.60 gal
[16:03:14] Aircraft 1362579091 | Samples: 165900 | Avg consumption: 657.21 GPH | Fuel remaining: 3503.77 gal
[16:03:14] Aircraft 1362579091 | Samples: 165960 | Avg consumption: 657.27 GPH | Fuel remaining: 3489.82 gal
[16:03:14] Aircraft 1362579091 | Samples: 166020 | Avg consumption: 657.32 GPH | Fuel remaining: 3475.81 gal
[16:03:14] Aircraft 1362579091 | Samples: 166080 | Avg consumption: 657.38 GPH | Fuel remaining: 3461.58 gal
[16:03:14] Aircraft 1362579091 | Samples: 166140 | Avg consumption: 657.44 GPH | Fuel remaining: 3447.02 gal
[16:03:14] Aircraft 1362579091 | Samples: 166200 | Avg consumption: 657.51 GPH | Fuel remaining: 3432.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 166260 | Avg consumption: 657.57 GPH | Fuel remaining: 3417.96 gal
[16:03:14] Aircraft 1362579091 | Samples: 166320 | Avg consumption: 657.63 GPH | Fuel remaining: 3403.40 gal
[16:03:14] Aircraft 1362579091 | Samples: 166380 | Avg consumption: 657.69 GPH | Fuel remaining: 3389.12 gal
[16:03:14] Aircraft 1362579091 | Samples: 166440 | Avg consumption: 657.75 GPH | Fuel remaining: 3374.86 gal
[16:03:14] Aircraft 1362579091 | Samples: 166500 | Avg consumption: 657.81 GPH | Fuel remaining: 3360.57 gal
[16:03:14] Aircraft 1362579091 | Samples: 166560 | Avg consumption: 657.72 GPH | Fuel remaining: 3354.44 gal
[16:03:14] Aircraft 1362579091 | Samples: 166620 | Avg consumption: 657.68 GPH | Fuel remaining: 3345.68 gal
[16:03:14] Aircraft 1362579091 | Samples: 166680 | Avg consumption: 657.66 GPH | Fuel remaining: 3336.12 gal
[16:03:14] Aircraft 1362579091 | Samples: 166740 | Avg consumption: 657.81 GPH | Fuel remaining: 3316.82 gal
[16:03:14] Aircraft 1362579091 | Samples: 166800 | Avg consumption: 657.93 GPH | Fuel remaining: 3298.74 gal
[16:03:14] Aircraft 1362579091 | Samples: 166860 | Avg consumption: 658.06 GPH | Fuel remaining: 3280.38 gal
[16:03:14] Aircraft 1362579091 | Samples: 166920 | Avg consumption: 651.98 GPH | Fuel remaining: 3261.89 gal
[16:03:14] Aircraft 1362579091 | Samples: 166980 | Avg consumption: 652.11 GPH | Fuel remaining: 3243.36 gal
[16:03:14] Aircraft 1362579091 | Samples: 167040 | Avg consumption: 652.25 GPH | Fuel remaining: 3224.82 gal
[16:03:14] Aircraft 1362579091 | Samples: 167100 | Avg consumption: 652.38 GPH | Fuel remaining: 3206.49 gal
[16:03:14] Aircraft 1362579091 | Samples: 167160 | Avg consumption: 652.51 GPH | Fuel remaining: 3188.17 gal
[16:03:14] Aircraft 1362579091 | Samples: 167220 | Avg consumption: 652.64 GPH | Fuel remaining: 3169.81 gal
[16:03:14] Aircraft 1362579091 | Samples: 167280 | Avg consumption: 652.77 GPH | Fuel remaining: 3151.57 gal
[16:03:14] Aircraft 1362579091 | Samples: 167340 | Avg consumption: 652.90 GPH | Fuel remaining: 3133.13 gal
[16:03:14] Aircraft 1362579091 | Samples: 167400 | Avg consumption: 653.03 GPH | Fuel remaining: 3114.81 gal
[16:03:14] Aircraft 1362579091 | Samples: 167460 | Avg consumption: 653.16 GPH | Fuel remaining: 3096.38 gal
[16:03:14] Aircraft 1362579091 | Samples: 167520 | Avg consumption: 653.23 GPH | Fuel remaining: 3081.22 gal
[16:03:14] Aircraft 1362579091 | Samples: 167580 | Avg consumption: 653.19 GPH | Fuel remaining: 3072.87 gal
[16:03:14] Aircraft 1362579091 | Samples: 167640 | Avg consumption: 653.21 GPH | Fuel remaining: 3060.65 gal
[16:03:14] Aircraft 1362579091 | Samples: 167700 | Avg consumption: 653.24 GPH | Fuel remaining: 3048.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 167760 | Avg consumption: 653.25 GPH | Fuel remaining: 3036.79 gal
[16:03:14] Aircraft 1362579091 | Samples: 167820 | Avg consumption: 653.28 GPH | Fuel remaining: 3024.31 gal
[16:03:14] Aircraft 1362579091 | Samples: 167880 | Avg consumption: 653.31 GPH | Fuel remaining: 3011.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 167940 | Avg consumption: 653.33 GPH | Fuel remaining: 2999.53 gal
[16:03:14] Aircraft 1362579091 | Samples: 168000 | Avg consumption: 653.35 GPH | Fuel remaining: 2987.25 gal
[16:03:14] Aircraft 1362579091 | Samples: 168060 | Avg consumption: 653.38 GPH | Fuel remaining: 2974.95 gal
[16:03:14] Aircraft 1362579091 | Samples: 168120 | Avg consumption: 653.40 GPH | Fuel remaining: 2962.74 gal
[16:03:14] Aircraft 1362579091 | Samples: 168180 | Avg consumption: 653.40 GPH | Fuel remaining: 2952.03 gal
[16:03:14] Aircraft 1362579091 | Samples: 168240 | Avg consumption: 653.29 GPH | Fuel remaining: 2947.50 gal
[16:03:14] Aircraft 1362579091 | Samples: 168300 | Avg consumption: 653.18 GPH | Fuel remaining: 2942.96 gal
[16:03:14] Aircraft 1362579091 | Samples: 168360 | Avg consumption: 653.07 GPH | Fuel remaining: 2938.32 gal
[16:03:14] Aircraft 1362579091 | Samples: 168420 | Avg consumption: 653.08 GPH | Fuel remaining: 2926.83 gal
[16:03:14] Aircraft 1362579091 | Samples: 168480 | Avg consumption: 653.05 GPH | Fuel remaining: 2917.53 gal
[16:03:14] Aircraft 1362579091 | Samples: 168540 | Avg consumption: 652.94 GPH | Fuel remaining: 2912.97 gal
[16:03:14] Aircraft 1362579091 | Samples: 168600 | Avg consumption: 652.83 GPH | Fuel remaining: 2908.26 gal
[16:03:14] Aircraft 1362579091 | Samples: 168660 | Avg consumption: 652.75 GPH | Fuel remaining: 2902.08 gal
[16:03:14] Aircraft 1362579091 | Samples: 168720 | Avg consumption: 652.66 GPH | Fuel remaining: 2896.35 gal
[16:03:14] Aircraft 1362579091 | Samples: 168780 | Avg consumption: 652.55 GPH | Fuel remaining: 2891.88 gal
[16:03:14] Aircraft 1362579091 | Samples: 168840 | Avg consumption: 652.44 GPH | Fuel remaining: 2887.34 gal
[16:03:14] Aircraft 1362579091 | Samples: 168900 | Avg consumption: 652.49 GPH | Fuel remaining: 2873.58 gal
[16:03:14] Aircraft 1362579091 | Samples: 168960 | Avg consumption: 652.52 GPH | Fuel remaining: 2861.12 gal
[16:03:14] Aircraft 1362579091 | Samples: 169020 | Avg consumption: 652.43 GPH | Fuel remaining: 2855.53 gal
[16:03:14] Aircraft 1362579091 | Samples: 169080 | Avg consumption: 652.39 GPH | Fuel remaining: 2846.75 gal
[16:03:14] Aircraft 1362579091 | Samples: 169140 | Avg consumption: 652.38 GPH | Fuel remaining: 2836.63 gal
[16:03:14] Aircraft 1362579091 | Samples: 169200 | Avg consumption: 652.31 GPH | Fuel remaining: 2829.88 gal
[16:03:14] Aircraft 1362579091 | Samples: 169260 | Avg consumption: 652.20 GPH | Fuel remaining: 2825.36 gal
[16:03:14] Aircraft 1362579091 | Samples: 169320 | Avg consumption: 652.09 GPH | Fuel remaining: 2820.75 gal
[16:03:14] Aircraft 1362579091 | Samples: 169380 | Avg consumption: 651.98 GPH | Fuel remaining: 2816.28 gal
[16:03:14] Aircraft 1362579091 | Samples: 169440 | Avg consumption: 651.87 GPH | Fuel remaining: 2811.75 gal
[16:03:14] Aircraft 1362579091 | Samples: 169500 | Avg consumption: 651.90 GPH | Fuel remaining: 2798.93 gal
[16:03:14] Aircraft 1362579091 | Samples: 169560 | Avg consumption: 652.00 GPH | Fuel remaining: 2782.65 gal
[16:03:14] Aircraft 1362579091 | Samples: 169620 | Avg consumption: 652.13 GPH | Fuel remaining: 2764.32 gal
[16:03:14] Aircraft 1362579091 | Samples: 169680 | Avg consumption: 652.21 GPH | Fuel remaining: 2748.63 gal
[16:03:14] Aircraft 1362579091 | Samples: 169740 | Avg consumption: 652.32 GPH | Fuel remaining: 2731.09 gal
[16:03:14] Aircraft 1362579091 | Samples: 169800 | Avg consumption: 652.34 GPH | Fuel remaining: 2719.36 gal
[16:03:14] Aircraft 1362579091 | Samples: 169860 | Avg consumption: 652.41 GPH | Fuel remaining: 2704.59 gal
[16:03:14] Aircraft 1362579091 | Samples: 169920 | Avg consumption: 652.33 GPH | Fuel remaining: 2698.40 gal
[16:03:14] Aircraft 1362579091 | Samples: 169920 | Avg consumption: 652.33 GPH | Fuel remaining: 2698.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 169980 | Avg consumption: 652.20 GPH | Fuel remaining: 2694.92 gal
[16:03:14] Aircraft 1362579091 | Samples: 170040 | Avg consumption: 652.06 GPH | Fuel remaining: 2691.95 gal
[16:03:14] Aircraft 1362579091 | Samples: 170100 | Avg consumption: 651.93 GPH | Fuel remaining: 2688.75 gal
[16:03:14] Aircraft 1362579091 | Samples: 170160 | Avg consumption: 651.84 GPH | Fuel remaining: 2683.63 gal
[16:03:14] Aircraft 1362579091 | Samples: 170220 | Avg consumption: 651.71 GPH | Fuel remaining: 2680.23 gal
[16:03:14] Aircraft 1362579091 | Samples: 170280 | Avg consumption: 651.60 GPH | Fuel remaining: 2675.40 gal
[16:03:14] Aircraft 1362579091 | Samples: 170340 | Avg consumption: 651.46 GPH | Fuel remaining: 2672.72 gal
[16:03:14] Aircraft 1362579091 | Samples: 170400 | Avg consumption: 651.28 GPH | Fuel remaining: 2672.29 gal
[16:03:14] Aircraft 1362579091 | Samples: 170460 | Avg consumption: 651.12 GPH | Fuel remaining: 4563.20 gal
[16:03:14] Aircraft 1362579091 | Samples: 170520 | Avg consumption: 651.01 GPH | Fuel remaining: 4559.03 gal
[16:03:14] Aircraft 1362579091 | Samples: 170580 | Avg consumption: 650.89 GPH | Fuel remaining: 4555.10 gal
[16:03:14] Aircraft 1362579091 | Samples: 170640 | Avg consumption: 650.76 GPH | Fuel remaining: 4552.01 gal
[16:03:14] Aircraft 1362579091 | Samples: 170700 | Avg consumption: 650.62 GPH | Fuel remaining: 4549.03 gal
[16:03:14] Aircraft 1362579091 | Samples: 170760 | Avg consumption: 650.50 GPH | Fuel remaining: 4545.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 170820 | Avg consumption: 650.36 GPH | Fuel remaining: 4542.74 gal
[16:03:14] Aircraft 1362579091 | Samples: 170880 | Avg consumption: 650.36 GPH | Fuel remaining: 4531.84 gal
[16:03:14] Aircraft 1362579091 | Samples: 170940 | Avg consumption: 651.13 GPH | Fuel remaining: 4476.46 gal
[16:03:14] Aircraft 1362579091 | Samples: 171000 | Avg consumption: 651.70 GPH | Fuel remaining: 4432.23 gal
[16:03:14] Aircraft 1362579091 | Samples: 171060 | Avg consumption: 651.96 GPH | Fuel remaining: 4406.19 gal
[16:03:14] Aircraft 1362579091 | Samples: 171120 | Avg consumption: 652.39 GPH | Fuel remaining: 4370.41 gal
[16:03:14] Aircraft 1362579091 | Samples: 171180 | Avg consumption: 652.50 GPH | Fuel remaining: 4353.10 gal
[16:03:14] Aircraft 1362579091 | Samples: 171240 | Avg consumption: 652.87 GPH | Fuel remaining: 4320.59 gal
[16:03:14] Aircraft 1362579091 | Samples: 171300 | Avg consumption: 653.20 GPH | Fuel remaining: 4290.61 gal
[16:03:14] Aircraft 1362579091 | Samples: 171360 | Avg consumption: 653.49 GPH | Fuel remaining: 4262.41 gal
[16:03:14] Aircraft 1362579091 | Samples: 171420 | Avg consumption: 653.74 GPH | Fuel remaining: 4236.79 gal
[16:03:14] Aircraft 1362579091 | Samples: 171480 | Avg consumption: 653.85 GPH | Fuel remaining: 4219.87 gal
[16:03:14] Aircraft 1362579091 | Samples: 171540 | Avg consumption: 654.04 GPH | Fuel remaining: 4197.55 gal
[16:03:14] Aircraft 1362579091 | Samples: 171600 | Avg consumption: 654.21 GPH | Fuel remaining: 4176.81 gal
[16:03:14] Aircraft 1362579091 | Samples: 171660 | Avg consumption: 654.26 GPH | Fuel remaining: 4163.10 gal
[16:03:14] Aircraft 1362579091 | Samples: 171720 | Avg consumption: 654.37 GPH | Fuel remaining: 4145.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 171780 | Avg consumption: 654.48 GPH | Fuel remaining: 4128.40 gal
[16:03:14] Aircraft 1362579091 | Samples: 171840 | Avg consumption: 654.54 GPH | Fuel remaining: 4113.77 gal
[16:03:14] Aircraft 1362579091 | Samples: 171900 | Avg consumption: 654.59 GPH | Fuel remaining: 4099.95 gal
[16:03:14] Aircraft 1362579091 | Samples: 171960 | Avg consumption: 654.64 GPH | Fuel remaining: 4086.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 172020 | Avg consumption: 654.67 GPH | Fuel remaining: 4073.64 gal
[16:03:14] Aircraft 1362579091 | Samples: 172080 | Avg consumption: 654.71 GPH | Fuel remaining: 4060.48 gal
[16:03:14] Aircraft 1362579091 | Samples: 172140 | Avg consumption: 654.77 GPH | Fuel remaining: 4045.92 gal
[16:03:14] Aircraft 1362579091 | Samples: 172200 | Avg consumption: 654.84 GPH | Fuel remaining: 4030.91 gal
[16:03:14] Aircraft 1362579091 | Samples: 172260 | Avg consumption: 654.89 GPH | Fuel remaining: 4016.97 gal
[16:03:14] Aircraft 1362579091 | Samples: 172320 | Avg consumption: 654.94 GPH | Fuel remaining: 4003.12 gal
[16:03:14] Aircraft 1362579091 | Samples: 172380 | Avg consumption: 654.99 GPH | Fuel remaining: 3989.31 gal
[16:03:14] Aircraft 1362579091 | Samples: 172440 | Avg consumption: 655.04 GPH | Fuel remaining: 3975.27 gal
[16:03:14] Aircraft 1362579091 | Samples: 172500 | Avg consumption: 655.09 GPH | Fuel remaining: 3961.36 gal
[16:03:14] Aircraft 1362579091 | Samples: 172560 | Avg consumption: 655.15 GPH | Fuel remaining: 3947.30 gal
[16:03:14] Aircraft 1362579091 | Samples: 172620 | Avg consumption: 655.20 GPH | Fuel remaining: 3933.19 gal
[16:03:14] Aircraft 1362579091 | Samples: 172680 | Avg consumption: 655.26 GPH | Fuel remaining: 3919.04 gal
[16:03:14] Aircraft 1362579091 | Samples: 172740 | Avg consumption: 655.31 GPH | Fuel remaining: 3904.78 gal
[16:03:14] Aircraft 1362579091 | Samples: 172800 | Avg consumption: 655.37 GPH | Fuel remaining: 3890.54 gal
[16:03:14] Aircraft 1362579091 | Samples: 172860 | Avg consumption: 655.43 GPH | Fuel remaining: 3876.08 gal
[16:03:14] Aircraft 1362579091 | Samples: 172920 | Avg consumption: 655.49 GPH | Fuel remaining: 3861.85 gal
[16:03:14] Aircraft 1362579091 | Samples: 172980 | Avg consumption: 655.54 GPH | Fuel remaining: 3847.63 gal
[16:03:14] Aircraft 1362579091 | Samples: 173040 | Avg consumption: 655.60 GPH | Fuel remaining: 3833.15 gal
[16:03:14] Aircraft 1362579091 | Samples: 173100 | Avg consumption: 655.66 GPH | Fuel remaining: 3818.91 gal
[16:03:14] Aircraft 1362579091 | Samples: 173160 | Avg consumption: 655.72 GPH | Fuel remaining: 3804.70 gal
[16:03:14] Aircraft 1362579091 | Samples: 173220 | Avg consumption: 655.77 GPH | Fuel remaining: 3790.47 gal
[16:03:14] Aircraft 1362579091 | Samples: 173280 | Avg consumption: 655.83 GPH | Fuel remaining: 3776.29 gal
[16:03:14] Aircraft 1362579091 | Samples: 173340 | Avg consumption: 655.88 GPH | Fuel remaining: 3762.11 gal
[16:03:14] Aircraft 1362579091 | Samples: 173400 | Avg consumption: 655.94 GPH | Fuel remaining: 3747.89 gal
[16:03:14] Aircraft 1362579091 | Samples: 173460 | Avg consumption: 655.99 GPH | Fuel remaining: 3733.66 gal
[16:03:14] Aircraft 1362579091 | Samples: 173520 | Avg consumption: 656.05 GPH | Fuel remaining: 3719.11 gal
[16:03:14] Aircraft 1362579091 | Samples: 173580 | Avg consumption: 656.11 GPH | Fuel remaining: 3704.85 gal
[16:03:14] Aircraft 1362579091 | Samples: 173640 | Avg consumption: 656.17 GPH | Fuel remaining: 3690.60 gal
[16:03:14] Aircraft 1362579091 | Samples: 173700 | Avg consumption: 656.22 GPH | Fuel remaining: 3676.33 gal
[16:03:14] Aircraft 1362579091 | Samples: 173760 | Avg consumption: 656.28 GPH | Fuel remaining: 3662.04 gal
[16:03:14] Aircraft 1362579091 | Samples: 173820 | Avg consumption: 656.34 GPH | Fuel remaining: 3647.78 gal
[16:03:14] Aircraft 1362579091 | Samples: 173880 | Avg consumption: 656.39 GPH | Fuel remaining: 3633.50 gal
[16:03:14] Aircraft 1362579091 | Samples: 173940 | Avg consumption: 656.46 GPH | Fuel remaining: 3618.79 gal
[16:03:14] Aircraft 1362579091 | Samples: 174000 | Avg consumption: 656.51 GPH | Fuel remaining: 3604.54 gal
[16:03:14] Aircraft 1362579091 | Samples: 174060 | Avg consumption: 656.57 GPH | Fuel remaining: 3590.31 gal
[16:03:14] Aircraft 1362579091 | Samples: 174120 | Avg consumption: 656.62 GPH | Fuel remaining: 3576.06 gal
[16:03:14] Aircraft 1362579091 | Samples: 174180 | Avg consumption: 656.68 GPH | Fuel remaining: 3561.62 gal
[16:03:14] Aircraft 1362579091 | Samples: 174240 | Avg consumption: 656.74 GPH | Fuel remaining: 3547.40 gal
[16:03:14] Aircraft 1362579091 | Samples: 174300 | Avg consumption: 656.79 GPH | Fuel remaining: 3533.21 gal
[16:03:14] Aircraft 1362579091 | Samples: 174360 | Avg consumption: 656.85 GPH | Fuel remaining: 3519.07 gal
[16:03:14] Aircraft 1362579091 | Samples: 174420 | Avg consumption: 656.91 GPH | Fuel remaining: 3504.24 gal
[16:03:14] Aircraft 1362579091 | Samples: 174480 | Avg consumption: 656.96 GPH | Fuel remaining: 3490.29 gal
[16:03:14] Aircraft 1362579091 | Samples: 174540 | Avg consumption: 657.02 GPH | Fuel remaining: 3476.27 gal
[16:03:14] Aircraft 1362579091 | Samples: 174600 | Avg consumption: 657.07 GPH | Fuel remaining: 3462.07 gal
[16:03:14] Aircraft 1362579091 | Samples: 174660 | Avg consumption: 657.13 GPH | Fuel remaining: 3447.52 gal
[16:03:14] Aircraft 1362579091 | Samples: 174720 | Avg consumption: 657.19 GPH | Fuel remaining: 3432.90 gal
[16:03:14] Aircraft 1362579091 | Samples: 174780 | Avg consumption: 657.25 GPH | Fuel remaining: 3418.43 gal
[16:03:14] Aircraft 1362579091 | Samples: 174840 | Avg consumption: 657.31 GPH | Fuel remaining: 3403.87 gal
[16:03:14] Aircraft 1362579091 | Samples: 174840 | Avg consumption: 657.31 GPH | Fuel remaining: 3403.88 gal
[16:03:14] Aircraft 1362579091 | Samples: 174900 | Avg consumption: 657.37 GPH | Fuel remaining: 3389.59 gal
[16:03:14] Aircraft 1362579091 | Samples: 174960 | Avg consumption: 657.42 GPH | Fuel remaining: 3375.33 gal
[16:03:14] Aircraft 1362579091 | Samples: 175020 | Avg consumption: 657.48 GPH | Fuel remaining: 3361.06 gal
[16:03:14] Aircraft 1362579091 | Samples: 175080 | Avg consumption: 657.41 GPH | Fuel remaining: 3354.59 gal
[16:03:14] Aircraft 1362579091 | Samples: 175140 | Avg consumption: 657.36 GPH | Fuel remaining: 3346.37 gal
[16:03:14] Aircraft 1362579091 | Samples: 175200 | Avg consumption: 657.34 GPH | Fuel remaining: 3336.27 gal
[16:03:14] Aircraft 1362579091 | Samples: 175260 | Avg consumption: 657.48 GPH | Fuel remaining: 3317.49 gal
[16:03:14] Aircraft 1362579091 | Samples: 175320 | Avg consumption: 657.60 GPH | Fuel remaining: 3299.37 gal
[16:03:14] Aircraft 1362579091 | Samples: 175380 | Avg consumption: 657.72 GPH | Fuel remaining: 3281.00 gal
[16:03:14] Aircraft 1362579091 | Samples: 175440 | Avg consumption: 651.93 GPH | Fuel remaining: 3262.50 gal
[16:03:14] Aircraft 1362579091 | Samples: 175500 | Avg consumption: 652.06 GPH | Fuel remaining: 3243.99 gal
[16:03:14] Aircraft 1362579091 | Samples: 175560 | Avg consumption: 652.19 GPH | Fuel remaining: 3225.44 gal
[16:03:14] Aircraft 1362579091 | Samples: 175620 | Avg consumption: 652.31 GPH | Fuel remaining: 3207.10 gal
[16:03:14] Aircraft 1362579091 | Samples: 175680 | Avg consumption: 652.44 GPH | Fuel remaining: 3188.77 gal
[16:03:14] Aircraft 1362579091 | Samples: 175740 | Avg consumption: 652.56 GPH | Fuel remaining: 3170.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 175800 | Avg consumption: 652.68 GPH | Fuel remaining: 3152.16 gal
[16:03:14] Aircraft 1362579091 | Samples: 175860 | Avg consumption: 652.81 GPH | Fuel remaining: 3133.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 175920 | Avg consumption: 652.93 GPH | Fuel remaining: 3115.42 gal
[16:03:14] Aircraft 1362579091 | Samples: 175980 | Avg consumption: 653.06 GPH | Fuel remaining: 3096.99 gal
[16:03:14] Aircraft 1362579091 | Samples: 176040 | Avg consumption: 653.14 GPH | Fuel remaining: 3081.37 gal
[16:03:14] Aircraft 1362579091 | Samples: 176100 | Avg consumption: 653.09 GPH | Fuel remaining: 3073.28 gal
[16:03:14] Aircraft 1362579091 | Samples: 176160 | Avg consumption: 653.11 GPH | Fuel remaining: 3061.06 gal
[16:03:14] Aircraft 1362579091 | Samples: 176220 | Avg consumption: 653.14 GPH | Fuel remaining: 3048.83 gal
[16:03:14] Aircraft 1362579091 | Samples: 176280 | Avg consumption: 653.15 GPH | Fuel remaining: 3037.11 gal
[16:03:14] Aircraft 1362579091 | Samples: 176340 | Avg consumption: 653.17 GPH | Fuel remaining: 3024.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 176400 | Avg consumption: 653.20 GPH | Fuel remaining: 3012.13 gal
[16:03:14] Aircraft 1362579091 | Samples: 176460 | Avg consumption: 653.22 GPH | Fuel remaining: 2999.93 gal
[16:03:14] Aircraft 1362579091 | Samples: 176520 | Avg consumption: 653.25 GPH | Fuel remaining: 2987.65 gal
[16:03:14] Aircraft 1362579091 | Samples: 176580 | Avg consumption: 653.27 GPH | Fuel remaining: 2975.35 gal
[16:03:14] Aircraft 1362579091 | Samples: 176640 | Avg consumption: 653.29 GPH | Fuel remaining: 2963.14 gal
[16:03:14] Aircraft 1362579091 | Samples: 176700 | Avg consumption: 653.29 GPH | Fuel remaining: 2952.19 gal
[16:03:14] Aircraft 1362579091 | Samples: 176760 | Avg consumption: 653.19 GPH | Fuel remaining: 2947.65 gal
[16:03:14] Aircraft 1362579091 | Samples: 176820 | Avg consumption: 653.08 GPH | Fuel remaining: 2943.11 gal
[16:03:14] Aircraft 1362579091 | Samples: 176880 | Avg consumption: 652.98 GPH | Fuel remaining: 2938.55 gal
[16:03:14] Aircraft 1362579091 | Samples: 176940 | Avg consumption: 652.99 GPH | Fuel remaining: 2927.27 gal
[16:03:14] Aircraft 1362579091 | Samples: 177000 | Avg consumption: 652.96 GPH | Fuel remaining: 2917.68 gal
[16:03:14] Aircraft 1362579091 | Samples: 177060 | Avg consumption: 652.86 GPH | Fuel remaining: 2913.12 gal
[16:03:14] Aircraft 1362579091 | Samples: 177120 | Avg consumption: 652.76 GPH | Fuel remaining: 2908.55 gal
[16:03:14] Aircraft 1362579091 | Samples: 177180 | Avg consumption: 652.68 GPH | Fuel remaining: 2902.23 gal
[16:03:14] Aircraft 1362579091 | Samples: 177240 | Avg consumption: 652.59 GPH | Fuel remaining: 2896.58 gal
[16:03:14] Aircraft 1362579091 | Samples: 177300 | Avg consumption: 652.49 GPH | Fuel remaining: 2892.03 gal
[16:03:14] Aircraft 1362579091 | Samples: 177360 | Avg consumption: 652.39 GPH | Fuel remaining: 2887.49 gal
[16:03:14] Aircraft 1362579091 | Samples: 177420 | Avg consumption: 652.43 GPH | Fuel remaining: 2873.73 gal
[16:03:14] Aircraft 1362579091 | Samples: 177480 | Avg consumption: 652.46 GPH | Fuel remaining: 2861.40 gal
[16:03:14] Aircraft 1362579091 | Samples: 177540 | Avg consumption: 652.37 GPH | Fuel remaining: 2855.68 gal
[16:03:14] Aircraft 1362579091 | Samples: 177600 | Avg consumption: 652.33 GPH | Fuel remaining: 2847.06 gal
[16:03:14] Aircraft 1362579091 | Samples: 177660 | Avg consumption: 652.32 GPH | Fuel remaining: 2837.00 gal
[16:03:14] Aircraft 1362579091 | Samples: 177720 | Avg consumption: 652.26 GPH | Fuel remaining: 2830.03 gal
[16:03:14] Aircraft 1362579091 | Samples: 177780 | Avg consumption: 652.15 GPH | Fuel remaining: 2825.50 gal
[16:03:14] Aircraft 1362579091 | Samples: 177840 | Avg consumption: 652.05 GPH | Fuel remaining: 2820.97 gal
[16:03:14] Aircraft 1362579091 | Samples: 177900 | Avg consumption: 651.94 GPH | Fuel remaining: 2816.43 gal
[16:03:14] Aircraft 1362579091 | Samples: 177960 | Avg consumption: 651.84 GPH | Fuel remaining: 2811.91 gal
[16:03:14] Aircraft 1362579091 | Samples: 178020 | Avg consumption: 651.87 GPH | Fuel remaining: 2799.17 gal
[16:03:14] Aircraft 1362579091 | Samples: 178080 | Avg consumption: 651.95 GPH | Fuel remaining: 2783.23 gal
